,text,favorited,favoriteCount,replyToSN,created1,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
932,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:57,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jossmart03,74,TRUE,FALSE,NA,NA
933,"@_ph8_ <U+304A><U+8179><U+304C><U+3059><U+3044><U+3066><U+3044><U+307E><U+305B><U+3093><U+304B>? eats-f2peki <U+306E><U+30B3><U+30FC><U+30C9><U+3092><U+4F7F><U+3046><U+3068><U+3001>#Uber Eats <U+306E><U+521D><U+56DE><U+6CE8><U+6587><U+304C> <U+FFE5>1,000 <U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059><U+3002>https://t.co/VxSwV0fwM1",FALSE,1,_ph8_,3/15/2020 13:53,3/15/2020,FALSE,1.23919E+18,1.23919E+18,1.16732E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mngmldy,0,FALSE,FALSE,NA,NA
934,RT @zeitonline: Schneller Einstieg und flexible Arbeitszeiten – damit locken Anbieter wie #Uber ihre Fahrer. Die einen sind froh über den Z…,FALSE,0,NA,3/15/2020 13:53,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Patrici11217594,4,TRUE,FALSE,NA,NA
935,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:52,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",crisalejanmora,74,TRUE,FALSE,NA,NA
936,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:50,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AaronGdo1,74,TRUE,FALSE,NA,NA
937,#<U+0431><U+0438><U+0437><U+043D><U+0435><U+0441> #business #travel #taxi #google #travelblog #travelblogger #airport #businessowner #airbnb #booking #uber… https://t.co/aoYbGdxa1O,FALSE,1,NA,3/15/2020 13:50,3/15/2020,TRUE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TaxiOne_Paris,1,FALSE,FALSE,NA,NA
938,RT @MrUberMty: #NuevaFotoDePerfil #MrUber #MrUberMty #Uber #UberMty #CruisingMty #Cruisning #Gay #GayMty #Bisex #BisexMty https://t.co/UZdL…,FALSE,0,NA,3/15/2020 13:44,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ezequie16072793,4,TRUE,FALSE,NA,NA
939,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:43,3/15/2020,FALSE,NA,1.23919E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",borabora2323,74,TRUE,FALSE,NA,NA
940,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:41,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ezequie16072793,74,TRUE,FALSE,NA,NA
941,"<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4> <U+521D><U+3081><U+3066><U+767B><U+9332><U+306E><U+969B><U+6CE8><U+6587><U+753B><U+9762><U+3067><U+30B3><U+30FC><U+30C9><U+5165><U+529B><U+3059><U+308B><U+3068><U+6700><U+5927><U+3067>2500<U+5186><U+7121><U+6599><U+3067><U+3059>
<U+6CE8><U+6587><U+753B><U+9762><U+306B><U+3066><U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9><U+3092><U+5165><U+529B><U+3059><U+308B><U+3060><U+3051> <U+3010>eats-cegbgb<U+3011> 
#<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4>
#UberEats
#Uber",FALSE,0,NA,3/15/2020 13:37,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ubereat15595407,0,FALSE,FALSE,NA,NA
942,Eu sendo motorista do #UBER https://t.co/5NA7aSPQ6s,FALSE,0,NA,3/15/2020 13:33,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KrdosoMario,0,FALSE,FALSE,NA,NA
943,Blackpool cabs company hailed as best in the country for going green | #Cab4Now #News #London #Minicab #Uber… https://t.co/kx9gDrBY12,FALSE,0,NA,3/15/2020 13:32,3/15/2020,TRUE,NA,1.23918E+18,NA,"<a href=""http://cab4now.com"" rel=""nofollow"">Cab4Now News</a>",Cab4Now,0,FALSE,FALSE,NA,NA
944,"Take an #Uber whale!

#SundayThoughts https://t.co/95fikQz8Wq",FALSE,0,NA,3/15/2020 13:30,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rorypreddy,0,FALSE,FALSE,NA,NA
945,"#Uber Eats <U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9>
<U+30B3><U+30FC><U+30C9><U+5165><U+308C><U+308B><U+3060><U+3051><U+3067><U+FFE5>1,000 <U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059>!
<U+305B><U+3063><U+304B><U+304F><U+306A><U+3089><U+30BF><U+30C0><U+98EF><U+3057><U+3061><U+3083><U+3044><U+307E><U+3057><U+3087><U+3046><U+3002>

<U+2193><U+2193><U+2193>
eats-e8mx9 
<U+2191><U+2191><U+2191>

<U+30A2><U+30D7><U+30EA>DL
https://t.co/mcUNNA3zPo",FALSE,0,NA,3/15/2020 13:28,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",nimiqbot,0,FALSE,FALSE,NA,NA
946,"RT @ZinabLashen: @Uber #uber
<U+0627><U+0646><U+062A> <U+0628><U+062A><U+0631><U+0636><U+0648><U+0646><U+064A> <U+0628><U+0642><U+0631><U+0634><U+064A><U+0646>
<U+062F><U+0627> <U+0627><U+0633><U+0645><U+0647> <U+0643><U+0644><U+0627><U+0645> <U+0628><U+0631><U+0636><U+0648><U+0627> 
<U+0645><U+0627> <U+0639><U+064A><U+0628> <U+0628><U+0642><U+0627> <U+0627><U+0644><U+062A><U+0635><U+0631><U+0641><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0633><U+0626><U+0648><U+0644><U+0629> <U+062F><U+064A> https://t.co/H2QCEhcjNU",FALSE,0,NA,3/15/2020 13:24,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lasheenzinab1,1,TRUE,FALSE,NA,NA
947,"@Uber #uber
<U+0627><U+0646><U+062A> <U+0628><U+062A><U+0631><U+0636><U+0648><U+0646><U+064A> <U+0628><U+0642><U+0631><U+0634><U+064A><U+0646>
<U+062F><U+0627> <U+0627><U+0633><U+0645><U+0647> <U+0643><U+0644><U+0627><U+0645> <U+0628><U+0631><U+0636><U+0648><U+0627> 
<U+0645><U+0627> <U+0639><U+064A><U+0628> <U+0628><U+0642><U+0627> <U+0627><U+0644><U+062A><U+0635><U+0631><U+0641><U+0627><U+062A> <U+0627><U+0644><U+063A><U+064A><U+0631> <U+0645><U+0633><U+0626><U+0648><U+0644><U+0629> <U+062F><U+064A> https://t.co/H2QCEhcjNU",FALSE,0,Uber,3/15/2020 13:22,3/15/2020,FALSE,NA,1.23918E+18,19103481,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZinabLashen,1,FALSE,FALSE,NA,NA
948,"RT @phillysdon04: Up to $10 credit in #UberEATS food with promo code “EATS-3GTHE” 

Up to $12 credit in #Grubhub 
https://t.co/4QqZXHd9LV…",FALSE,0,NA,3/15/2020 13:18,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ITYS589,2,TRUE,FALSE,NA,NA
949,"Cupons de desconto para primeira corrida ou compra.

Uber: zmw8vrhhue (R$ 10,00)

99pop: BR93TLNG (R$ 10,00)

PicPa… https://t.co/KyosGQ6Odl",FALSE,0,NA,3/15/2020 13:16,3/15/2020,TRUE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mariojorge_s,0,FALSE,FALSE,NA,NA
950,<U+0001F695> Frases prontas em inglês para Táxi / Uber <U+0001F697> <U+2192> https://t.co/pwLSglfYQu Conheça dezenas de frases prontas e evite m… https://t.co/gjLNDHHUqS,FALSE,0,NA,3/15/2020 13:15,3/15/2020,TRUE,NA,1.23918E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",teclasap,0,FALSE,FALSE,NA,NA
951,RT @Quadratin_: #EnVideo Presuntos taxistas fueron grabados mientras agredían verbalmente a usuarios de la plataforma #Uber en la Central d…,FALSE,0,NA,3/15/2020 13:14,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",psicologiaydesa,10,TRUE,FALSE,NA,NA
952,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 13:05,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jimmy_leyes,74,TRUE,FALSE,NA,NA
953,"RT @SupaDaniiii: RT Amigos lleguen al trabajo <U+0001F3E2> a su casa <U+0001F3E1> y a la fiesta <U+0001F389><U+0001F37E> cómodos, seguros y monitoreando el viaje con mi código de #Ube…",FALSE,0,NA,3/15/2020 13:02,3/15/2020,FALSE,NA,1.23918E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnCDMX,12,TRUE,FALSE,NA,NA
954,"Three Story View House in San Francisco · 4 Beds · 3 Baths · 2,787 Sqft · 1 Parking Space, https://t.co/KVcBL8YGif… https://t.co/7dQduVvqgj",FALSE,0,NA,3/15/2020 13:01,3/15/2020,TRUE,NA,1.23917E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",_UberRealEstate,0,FALSE,FALSE,NA,NA
955,USE UBERVALEDESCONTO NA SUA CONTA DO UBER E APROVEITE VARIOS CREDITOS #economize #dinheiro #gratuito #gratis… https://t.co/6CAEEWVjsi,FALSE,0,NA,3/15/2020 13:00,3/15/2020,TRUE,NA,1.23917E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",castilho_diego_,0,FALSE,FALSE,NA,NA
956,"Up to $10 credit in #UberEATS food with promo code “EATS-3GTHE” 

Up to $12 credit in #Grubhub… https://t.co/RlIo85MgQM",FALSE,2,NA,3/15/2020 12:58,3/15/2020,TRUE,NA,1.23917E+18,NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",phillysdon04,2,FALSE,FALSE,NA,NA
957,Uber COM DESCONTO (no valor de R$20 nas suas 2 primeiras viagens) código: kz4417t4ue #uber #cupom #codigouber,FALSE,0,NA,3/15/2020 12:56,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",viajedesconto,0,FALSE,FALSE,NA,NA
958,"@advrayadav @Uber @Uber_Support @DelhiPolice @PTI_News I had same situation at #Ahmedabad, I cancelled ride but… https://t.co/1dV8Gd5OoD",FALSE,0,advrayadav,3/15/2020 12:55,3/15/2020,TRUE,1.23917E+18,1.23917E+18,68160779,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PrakashMirani,0,FALSE,FALSE,NA,NA
959,"<U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A… https://t.co/MArNvIuY4H",FALSE,93,NA,3/15/2020 12:54,3/15/2020,TRUE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MrUberMty,74,FALSE,FALSE,NA,NA
960,@UberFR_support s’il vous plaît arrêter les #UBER POOL prenez que des #UBER X,FALSE,0,UberFR_support,3/15/2020 12:54,3/15/2020,FALSE,NA,1.23917E+18,8.06462E+17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kadd95,0,FALSE,FALSE,NA,NA
961,@UberFR #VTC arrête les #UBER POOL une amie qui la prie hier soir l’es mec il Font que de tousser dans le véhicule… https://t.co/0WrBbPW8P2,FALSE,0,UberFR,3/15/2020 12:53,3/15/2020,TRUE,NA,1.23917E+18,346843160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kadd95,0,FALSE,FALSE,NA,NA
962,"RT @juanma10877: Y aquí tenemos a los pisapedales #vtc #uber #cabify realizando tareas de higiene ciudadana contra #COVID<U+30FC>19 ""limpiando"" co…",FALSE,0,NA,3/15/2020 12:50,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Maria55842870,10,TRUE,FALSE,NA,NA
963,"#uber @Uber <U+062D><U+0633><U+0646><U+0648><U+0627> <U+0645><U+0633><U+062A><U+0648><U+0627><U+0643><U+0645> <U+0648><U+0627><U+062E><U+062A><U+0627><U+0631><U+0648><U+0627> <U+0646><U+0627><U+0633> <U+0645><U+062D><U+062A><U+0631><U+0645><U+0629> <U+062A><U+062A><U+0639><U+0627><U+0645><U+0644> <U+0645><U+0639> <U+0627><U+0644><U+0643><U+0644><U+0627><U+064A><U+0646><U+062A> <U+064A><U+0627> <U+0639><U+0631><U+0631>
<U+0648><U+0627><U+062F><U+064A> <U+0627><U+0645><U+0627> <U+0646><U+0634><U+0648><U+0641> <U+0647><U+062A><U+062A><U+0635><U+0631><U+0641><U+0648><U+0627> <U+0627><U+0631><U+0627><U+064A> https://t.co/sEXZuo6crO",FALSE,0,NA,3/15/2020 12:49,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ZinabLashen,0,FALSE,FALSE,NA,NA
964,"RT @offnjmusic: CONFINÉ :
On est déjà tous CONS, reste plus qu à devenir FINÉS. <U+0001F605>
Et on avancera peut-être d’un pas. <U+0001F609>

Pour les plus abrut…",FALSE,0,NA,3/15/2020 12:44,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PhilippineGlln,1,TRUE,FALSE,NA,NA
965,"CONFINÉ :
On est déjà tous CONS, reste plus qu à devenir FINÉS. <U+0001F605>
Et on avancera peut-être d’un pas. <U+0001F609>

Pour les pl… https://t.co/CLte65sfa0",FALSE,8,NA,3/15/2020 12:44,3/15/2020,TRUE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",offnjmusic,1,FALSE,FALSE,NA,NA
966,"If you want to take a #FREE ride or food with #Uber <U+0001F698> or #Lyft<U+0001F388>

I HAVE #PROMO #CODES FOR YOU

#UberEATS<U+0001F37D>: EATS-MIGUELT10

LYFT<U+0001F388>: MIGUELT",FALSE,0,NA,3/15/2020 12:40,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>",DealsHeaven4u,0,FALSE,FALSE,NA,NA
967,@LucasMangone Te lo regalo <U+0001F381> y le pago el #Uber <U+0001F695>,FALSE,1,LucasMangone,3/15/2020 12:34,3/15/2020,FALSE,1.23916E+18,1.23917E+18,484033615,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",QuiqColatrella,0,FALSE,FALSE,NA,NA
968,"Ubereats... they'll charge you twice then deny it ever happened.
#Uber #UberEats",FALSE,0,NA,3/15/2020 12:33,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shanevi77,0,FALSE,FALSE,NA,NA
969,RT @Labuenainfo1: Empujones por parte de taxistas a policías en un intento por tomar el edificio en donde funcionaría #Uber en #LaPlata (7…,FALSE,0,NA,3/15/2020 12:30,3/15/2020,FALSE,NA,1.23917E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",LaLeona96631427,1,TRUE,FALSE,NA,NA
970,"Till 2020, the poster child for #DigitalTransformation transformation has been #Uber . Now it’s #COVID19 . Also - w… https://t.co/w1uNYDJha9",FALSE,0,NA,3/15/2020 12:21,3/15/2020,TRUE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vijayasankarv,1,FALSE,FALSE,NA,NA
971,"<U+521D>Uber<U+8A18><U+5FF5>!<U+7B11>
<U+3069><U+3046><U+3057><U+306A><U+3089><U+3053><U+3093><U+306A><U+306B><U+306A><U+308B><U+306E><U+304B><U+8AB0><U+304B><U+6559><U+3048><U+3066><U+2661>
#Ubereats #Uber https://t.co/x1eGItR7g7",FALSE,2,NA,3/15/2020 12:19,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EKNZ1988,1,FALSE,FALSE,NA,NA
972,@VoituresVTC #uber ne prend plus ces 25 % de commission en France pendant le #Stade3,FALSE,0,VoituresVTC,3/15/2020 12:18,3/15/2020,FALSE,1.23916E+18,1.23916E+18,2315545496,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Milleslaurent1,0,FALSE,FALSE,NA,NA
973,"RT @defensadeltaxi: 896 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

DESPIDIEN conductores…",FALSE,0,NA,3/15/2020 12:17,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chispyta15,27,TRUE,FALSE,NA,NA
974,"RT @juanma10877: Como no podía ser de otra manera, #vtc #uber #cabify dando ejemplo de responsabilidad  hace desplazar a los servicios de e…",FALSE,0,NA,3/15/2020 12:16,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chispyta15,94,TRUE,FALSE,NA,NA
975,Now I can’t order anything else because I’ll need to pay the full amount on the next order am I a joke to you… https://t.co/2cyjCc838t,FALSE,0,Lkfs10,3/15/2020 12:15,3/15/2020,TRUE,1.23916E+18,1.23916E+18,1.02044E+18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Lkfs10,0,FALSE,FALSE,NA,NA
976,"Plus un seul commerce de proximité , hôpitaux abandonnés à leur sort , les gens ne se touchent plus , reste confiné… https://t.co/XyNUe6F6yf",FALSE,1,NA,3/15/2020 12:12,3/15/2020,TRUE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ioutokintoumi,0,FALSE,FALSE,NA,NA
977,"RT @juanma10877: Como no podía ser de otra manera, #vtc #uber #cabify dando ejemplo de responsabilidad  hace desplazar a los servicios de e…",FALSE,0,NA,3/15/2020 12:08,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",granada_taxi,94,TRUE,FALSE,NA,NA
978,"/
Uber Eats<U+306E><U+30D0><U+30A4><U+30C8><U+3068><U+306F>?!
\

·<U+4ED5><U+4E8B><U+5185><U+5BB9><U+3068><U+306F><U+FF1F>
·<U+30D0><U+30A4><U+30C8><U+304C><U+3067><U+304D><U+308B><U+5730><U+57DF>
·<U+30E1><U+30EA><U+30C3><U+30C8>&<U+30C7><U+30E1><U+30EA><U+30C3><U+30C8>

#<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4>
#Uber Eats
#<U+30D0><U+30A4><U+30C8>

https://t.co/0fQlY6FT7P",FALSE,0,NA,3/15/2020 12:03,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",32limedesignakr,0,FALSE,FALSE,NA,NA
979,ADICIONE O CODIGO UBERVALEDESCONTO NA SUA CONTA UBER E GANHE CREDITOS PARA USAR #economize #dinheiro #gratuito… https://t.co/jDgJHwNsG3,FALSE,0,NA,3/15/2020 12:01,3/15/2020,TRUE,NA,1.23916E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",castilho_diego_,0,FALSE,FALSE,NA,NA
980,"@Yamie_Manzi uber promo code 
manarm2214ue 
free ride world wide enjoy offer
https://t.co/uMoRRTNZJw
<U+0643><U+0648><U+062F> <U+0627><U+0648><U+0628><U+0631>  mana… https://t.co/fGvyErSKKr",FALSE,0,Yamie_Manzi,3/15/2020 12:00,3/15/2020,TRUE,1.23911E+18,1.23916E+18,1372114922,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",codes_saudi,0,FALSE,FALSE,NA,NA
981,"“Secret government deal with #Uber to deliver food!”
Do you trust #Uber to ensure it’s drivers are virus free when… https://t.co/R1d5HbNztL",FALSE,0,NA,3/15/2020 11:55,3/15/2020,TRUE,NA,1.23916E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",TruthSeekerApp,0,FALSE,FALSE,NA,NA
982,"RT @LatestUKDeals: £20 free UBER EATS promo code using 'eats-uberladbrokes'

#ubereats #promocode #freefood #free #uber #UberEatsPromoCode…",FALSE,0,NA,3/15/2020 11:54,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LatestUKDeals,1,TRUE,FALSE,NA,NA
983,"£20 free UBER EATS promo code using 'eats-uberladbrokes'

#ubereats #promocode #freefood #free #uber… https://t.co/TWgqN2eEjC",FALSE,1,NA,3/15/2020 11:54,3/15/2020,TRUE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LatestUKDeals,1,FALSE,FALSE,NA,NA
984,"RT @LatestUKDeals: £20 free UBER EATS promo code using 'eats-uberladbrokes'

#ubereats #promocode #freefood #free #uber #UberEatsPromoCode…",FALSE,0,NA,3/15/2020 11:54,3/15/2020,FALSE,NA,1.23916E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LatestUKDeals,1,TRUE,FALSE,NA,NA
985,@anandmahindra New start up idea for #Ola and #Uber Drivers. <U+0001F601> #CoronaKrupa,FALSE,0,anandmahindra,3/15/2020 11:34,3/15/2020,FALSE,1.23914E+18,1.23915E+18,34197952,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",a_a_aatagaara,0,FALSE,FALSE,NA,NA
986,"<U+27A1><U+FE0E><U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9><U+5165><U+529B><U+3067><U+300E>60,000<U+5186><U+300F><U+30AD><U+30E3><U+30C3><U+30B7><U+30E5><U+30D0><U+30C3><U+30AF><U+3057><U+307E><U+3059>!

<U+6761><U+4EF6><U+304C><U+3054><U+3056><U+3044><U+307E><U+3059><U+306E><U+3067><U+3001><U+5FC5><U+305A>DM<U+3092><U+9802><U+304D><U+307E><U+3059><U+3088><U+3046><U+304A><U+9858><U+3044><U+3057><U+307E><U+3059><U+2605>

<U+62DB><U+5F85><U+30B3><U+30FC><U+30C9><U+25B6><U+FE0E>WKPEYK8MUE

#uber  #ubereats #<U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9>

https://t.co/wOs9hNCCeX",FALSE,0,NA,3/15/2020 11:33,3/15/2020,FALSE,NA,1.23915E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UberBurning,0,FALSE,FALSE,NA,NA
987,RT @MrUberMty: #NuevaFotoDePerfil #MrUber #MrUberMty #Uber #UberMty #CruisingMty #Cruisning #Gay #GayMty #Bisex #BisexMty https://t.co/UZdL…,FALSE,0,NA,3/15/2020 11:30,3/15/2020,FALSE,NA,1.23915E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Enano33393888,4,TRUE,FALSE,NA,NA
988,"@JasonWhitely Hey guys... Is anyone concerned about how many #Uber, #Lyft, &amp; #taxi drivers are now going to be infe… https://t.co/QZ9MgAzKwr",FALSE,8,JasonWhitely,3/15/2020 11:26,3/15/2020,TRUE,1.23899E+18,1.23915E+18,20494730,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mmtexas,0,FALSE,FALSE,NA,NA
